"LoanID","Age","Income","LoanAmount","CreditScore","MonthsEmployed","NumCreditLines","InterestRate","LoanTerm","DTIRatio","Education","EmploymentType","MaritalStatus","HasMortgage","HasDependents","LoanPurpose","HasCoSigner","Default"
"RMU81FOM6Z",33,77697,93427,665,6,2,21.93,24,0.71,"Bachelor's","Full-time","Single","Yes","No","Business","No",0
"BHX3X5V24X",34,42866,131867,386,73,2,20.7,12,0.64,"Master's","Self-employed","Married","No","No","Education","No",0
"T0QB42Z1C1",51,48795,26655,517,109,1,21.4,24,0.2,"Bachelor's","Full-time","Divorced","No","No","Home","No",0
"O7INWC82TX",49,27614,16830,590,55,4,21.01,48,0.88,"Master's","Unemployed","Divorced","No","No","Education","Yes",0
"IG4U0DNX3T",52,145820,9770,313,85,4,15.11,36,0.11,"High School","Part-time","Married","Yes","No","Education","Yes",0
"7BJSSMG89N",47,58676,7860,480,79,4,2.06,60,0.37,"Bachelor's","Full-time","Divorced","Yes","Yes","Other","Yes",0
"8NN9ZDJAP4",62,116668,18024,837,20,3,17.51,48,0.44,"High School","Part-time","Divorced","No","No","Other","Yes",0
"L3CSI5EFXG",36,122569,80033,804,87,3,14.03,48,0.68,"Bachelor's","Full-time","Single","No","Yes","Education","Yes",0
"3F4A2EJSBK",61,44874,150565,583,100,2,20.3,36,0.44,"Bachelor's","Full-time","Divorced","Yes","No","Auto","No",0
"BV1OZD2OC5",64,71957,80408,634,55,1,17.8,60,0.87,"Bachelor's","Part-time","Single","No","Yes","Other","Yes",0
"AAYZUUWLM2",66,20496,103773,564,71,2,9.68,60,0.23,"PhD","Self-employed","Married","No","Yes","Auto","Yes",0
"0XI7A071R8",56,95767,106946,501,79,4,6.99,12,0.3,"PhD","Self-employed","Single","No","No","Education","No",0
"GYM7DIYMRA",34,81408,88755,483,35,1,12.12,48,0.29,"PhD","Full-time","Single","Yes","Yes","Auto","No",0
"MHVRKUGC9O",18,89863,93012,564,73,3,2.49,24,0.23,"PhD","Unemployed","Single","No","No","Auto","No",0
"LCOANLOEC3",29,77705,163659,526,59,2,8.1,48,0.36,"Master's","Self-employed","Divorced","No","No","Home","Yes",0
"CD7ZJRLBP0",33,34637,7291,684,38,1,22.35,24,0.42,"PhD","Unemployed","Single","Yes","Yes","Auto","Yes",0
"FDZ4W916UJ",35,91750,24160,615,40,1,7.89,24,0.38,"PhD","Full-time","Single","No","No","Business","Yes",0
"OAP1DN3Q2I",26,55569,146464,669,45,4,8.29,60,0.83,"High School","Self-employed","Married","Yes","No","Education","Yes",0
"T7GW6V6ZJ3",39,75205,103038,444,69,4,4.3,48,0.37,"Master's","Self-employed","Married","Yes","Yes","Home","Yes",0
"FTVOACMN1D",64,108589,164773,765,94,3,13.16,60,0.56,"PhD","Full-time","Married","No","Yes","Education","Yes",0
"0LLML58KHT",43,81128,72592,482,22,2,17.29,48,0.55,"Bachelor's","Self-employed","Married","Yes","Yes","Auto","Yes",0
"BH3GXJM78E",52,22082,56786,577,20,4,12.72,36,0.72,"High School","Unemployed","Married","No","No","Education","No",0
"SJLA69RVLV",39,70711,226648,785,46,1,3.98,12,0.38,"Master's","Full-time","Divorced","Yes","No","Auto","Yes",0
"SKRFIQ3IUG",32,76992,136335,712,99,1,13.29,36,0.87,"Master's","Unemployed","Single","No","No","Business","No",0
"7MARTD4EQH",58,67386,5487,769,59,3,24.56,36,0.64,"Master's","Part-time","Divorced","Yes","Yes","Home","No",0
"5H0XXWUJL3",19,108487,105933,685,37,2,15.3,24,0.73,"PhD","Self-employed","Divorced","Yes","No","Education","Yes",0
"10INJD156Q",36,47527,90057,334,106,3,6.15,36,0.83,"Bachelor's","Full-time","Married","No","Yes","Business","No",0
"A0NMHN7GX8",35,124685,201596,432,61,3,21.71,60,0.72,"High School","Unemployed","Single","Yes","No","Business","No",0
"9CA2TLABGU",69,30396,216571,728,48,4,22.23,36,0.45,"PhD","Full-time","Single","Yes","No","Auto","No",0
"21RO8C2DPC",26,120124,23664,507,49,1,17.66,36,0.4,"Master's","Self-employed","Single","No","Yes","Auto","Yes",0
"LBJX373YXN",63,96628,106607,611,57,3,20.3,12,0.21,"Bachelor's","Part-time","Married","Yes","Yes","Business","No",0
"T6DRN61BQG",69,110765,189451,738,50,1,4.62,24,0.82,"PhD","Unemployed","Married","Yes","Yes","Other","Yes",0
"61VR67KFNV",50,112617,60612,691,21,3,7.84,12,0.4,"High School","Part-time","Divorced","No","Yes","Business","Yes",0
"VDQ9JUQH2W",65,75422,140671,304,83,3,4.3,60,0.27,"High School","Part-time","Married","Yes","No","Other","Yes",0
"4YY2EQ6ZKD",29,92099,31199,641,105,4,4.72,36,0.16,"Bachelor's","Self-employed","Married","No","Yes","Other","Yes",0
"2VNNXSV29X",25,113414,100501,472,81,2,15.26,24,0.57,"High School","Self-employed","Married","Yes","Yes","Business","No",0
"X6WKLFVTVY",60,15548,125248,341,49,4,3.12,60,0.27,"PhD","Self-employed","Divorced","No","Yes","Education","No",0
"H5CTZT6VWI",24,112644,16574,439,52,1,18.17,48,0.37,"High School","Unemployed","Married","Yes","No","Auto","No",0
"VH3GI9PBWU",26,71643,66089,309,10,4,6.7,24,0.52,"High School","Self-employed","Divorced","No","No","Other","Yes",0
"DLHI5G4B3U",29,106900,101879,507,54,1,22.31,36,0.86,"Master's","Full-time","Divorced","Yes","Yes","Education","No",0
"1HNHH2VAR6",32,122935,150341,342,41,1,7.63,60,0.8,"High School","Part-time","Single","No","No","Education","No",0
"VF1D0E4U61",52,139799,102029,651,105,2,12.61,60,0.8,"Bachelor's","Full-time","Single","Yes","Yes","Education","No",0
"WNLLQP2V65",33,125710,163240,697,54,3,24.12,60,0.24,"Bachelor's","Unemployed","Divorced","Yes","Yes","Home","No",0
"UXI01FNNJC",53,133914,137934,685,57,4,17.04,60,0.13,"PhD","Self-employed","Married","Yes","Yes","Other","Yes",0
"KFBBQ8UWX1",32,44352,188534,347,35,3,3.49,48,0.85,"Master's","Full-time","Married","No","No","Education","Yes",0
"L9LFGSRCEH",49,141074,103136,694,54,1,2.1,36,0.87,"PhD","Part-time","Divorced","Yes","No","Education","No",0
"QL2ATY094X",55,42575,148629,514,45,2,8.1,60,0.49,"High School","Self-employed","Married","Yes","No","Business","Yes",0
"Q6EHPN7U9H",50,121699,157925,347,91,3,9.89,60,0.37,"Bachelor's","Self-employed","Single","No","Yes","Business","Yes",0
"Q0NZVXG6MX",58,61656,217711,408,119,2,14.97,48,0.82,"High School","Unemployed","Single","Yes","Yes","Business","No",0
"HL4P7BB9D5",41,101187,234575,441,89,2,13.35,12,0.34,"PhD","Self-employed","Divorced","No","Yes","Home","Yes",0
"Z5D2O5UN2R",40,44144,177384,483,96,4,18.24,36,0.75,"PhD","Part-time","Married","No","No","Education","Yes",0
"8IFLSRNPD3",44,43882,218179,454,57,1,9.54,12,0.57,"High School","Unemployed","Divorced","Yes","Yes","Business","No",0
"59VOMYP7YX",39,38853,215724,775,48,3,23.98,60,0.54,"Master's","Unemployed","Single","Yes","Yes","Business","No",0
"CHKVPWSVQN",62,42429,93281,452,100,1,15.9,48,0.7,"High School","Self-employed","Divorced","Yes","Yes","Business","Yes",0
"B5E8RXHFXD",49,39126,91135,749,114,4,18.23,48,0.21,"PhD","Self-employed","Married","No","Yes","Home","Yes",0
"QZ2DWFZQNH",62,66250,131701,358,67,3,15.86,24,0.88,"High School","Self-employed","Divorced","Yes","Yes","Other","No",0
"GGPORTYB40",44,130686,165498,473,110,4,19.24,36,0.6,"High School","Unemployed","Married","Yes","No","Education","No",0
"PEJL8JORCX",61,119164,166960,774,68,4,8.03,48,0.26,"Master's","Part-time","Single","Yes","No","Other","Yes",0
"NMH3M0LHCP",29,123759,182738,849,103,3,6.21,48,0.62,"High School","Self-employed","Single","No","Yes","Home","No",0
"QRP2NZ310D",22,134495,14499,842,53,1,2.87,24,0.23,"Bachelor's","Unemployed","Divorced","Yes","Yes","Other","Yes",0
"GB2U87V1L6",22,126153,129732,749,11,1,13.97,12,0.12,"High School","Part-time","Married","Yes","No","Auto","No",0
"G1GZY4TS1H",48,146097,248169,569,112,3,11.56,48,0.37,"Master's","Full-time","Divorced","No","Yes","Education","Yes",0
"9T2KQWBUA4",60,81319,91326,374,28,1,22.28,24,0.83,"Master's","Full-time","Divorced","No","No","Auto","No",0
"3GQRK0L5AA",40,113012,73906,700,27,1,8.84,12,0.83,"Master's","Unemployed","Single","Yes","No","Business","No",0
"GV113W88PH",41,114343,83849,336,55,2,5.8,60,0.76,"Bachelor's","Self-employed","Single","Yes","Yes","Other","Yes",0
"ZQ74BUXAWG",60,104457,37570,344,8,1,16.82,48,0.37,"PhD","Self-employed","Single","Yes","Yes","Business","Yes",0
"S8VKK2UE6J",22,134225,232714,754,41,1,5.16,12,0.62,"Master's","Full-time","Married","No","Yes","Auto","No",0
"NMTX9FC2NG",63,48938,157180,786,36,2,23.35,36,0.27,"PhD","Part-time","Married","Yes","Yes","Education","Yes",0
"AKFK7UHFSQ",60,30887,52791,560,58,3,2.02,60,0.63,"PhD","Full-time","Single","No","No","Auto","Yes",0
"HGXTPRCEH1",43,56441,115230,615,46,2,23.69,12,0.49,"High School","Part-time","Married","Yes","No","Business","No",0
"KAK6ED6ZNM",55,112773,15629,660,89,2,20.45,60,0.55,"Master's","Part-time","Divorced","No","No","Auto","No",0
"ZPGSU9A790",52,71867,115642,375,98,1,14.6,60,0.15,"Bachelor's","Part-time","Single","No","No","Auto","No",0
"L5S9DND7PZ",25,105149,141458,366,5,3,14.19,60,0.21,"Master's","Self-employed","Divorced","No","No","Business","Yes",0
"MX6WEERD0F",23,20161,175070,517,80,4,9.96,48,0.79,"PhD","Full-time","Married","No","Yes","Home","Yes",0
"LSJGY59K2Q",18,100541,76211,788,11,4,6.1,60,0.16,"Master's","Self-employed","Divorced","No","Yes","Other","No",0
"WUNYJW7FOM",43,127184,54495,720,84,3,5.04,12,0.62,"Master's","Self-employed","Divorced","No","Yes","Home","No",0
"LKMX5LLKVC",47,138871,71880,696,0,3,24.52,24,0.66,"PhD","Full-time","Divorced","Yes","Yes","Education","No",0
"1KRRN914LY",52,101744,21299,747,76,1,15.46,12,0.68,"Bachelor's","Full-time","Married","No","No","Business","No",0
"7G28AV50XE",36,103868,248589,319,12,4,21.95,24,0.53,"PhD","Unemployed","Divorced","No","No","Education","No",0
"DMFXALERJN",25,115173,60539,692,77,1,6.83,36,0.23,"High School","Self-employed","Married","Yes","Yes","Auto","Yes",0
"KXUZ60JZXJ",35,24064,190705,610,39,2,24.26,60,0.34,"Bachelor's","Self-employed","Divorced","Yes","Yes","Business","Yes",0
"N46ILYALTM",56,143086,189291,533,5,3,17.34,24,0.36,"PhD","Unemployed","Divorced","No","Yes","Home","Yes",0
"TPCMOCUV95",23,61671,64475,591,33,4,23.92,24,0.38,"High School","Self-employed","Married","No","No","Education","Yes",0
"9N048VFTJQ",58,119532,114040,630,68,2,3.8,36,0.88,"High School","Part-time","Single","Yes","No","Home","No",0
"0IGJ9C9Y85",49,18026,167577,690,102,1,13.27,48,0.1,"Bachelor's","Self-employed","Married","Yes","Yes","Business","No",0
"9KZX168M1V",68,130728,151230,352,67,1,13.02,24,0.71,"High School","Self-employed","Married","No","Yes","Home","Yes",0
"ZGGZGYZIJT",65,136689,126449,652,35,3,19.53,48,0.57,"Bachelor's","Unemployed","Divorced","No","No","Home","Yes",0
"VWJ8UGPSNL",41,89923,91426,501,29,2,17.53,36,0.12,"High School","Unemployed","Single","Yes","Yes","Auto","No",0
"J92ARFXDF2",39,52248,109299,815,105,2,21.79,36,0.22,"Bachelor's","Unemployed","Married","Yes","No","Home","No",0
"8R5ZO6JRH9",41,115213,88329,556,52,4,21.65,36,0.38,"Bachelor's","Full-time","Married","No","Yes","Business","No",0
"WOP1X8Y4NN",50,26563,77813,339,66,2,15.44,12,0.47,"High School","Self-employed","Single","No","Yes","Education","No",0
"5DS2ETZAPD",55,17592,58897,354,101,2,19.55,36,0.51,"Master's","Self-employed","Married","Yes","Yes","Education","Yes",0
"CPXBAZ83VA",61,34469,38539,480,54,2,10.79,60,0.25,"PhD","Unemployed","Single","No","Yes","Home","No",0
"X7TQEI3B7J",30,34030,20986,726,65,2,19.16,36,0.72,"High School","Part-time","Divorced","Yes","No","Auto","Yes",0
"DZSN5CXCBD",67,141510,81347,679,71,2,2.1,24,0.79,"High School","Self-employed","Single","Yes","No","Business","No",0
"WXM6XU75EY",18,105433,19613,799,106,1,22.67,24,0.84,"PhD","Part-time","Single","No","Yes","Education","Yes",0
"04PCPFMP3H",49,46980,37428,359,73,2,10.41,36,0.75,"Master's","Part-time","Divorced","Yes","No","Auto","Yes",0
"CLBS05HTKU",60,74828,196718,751,46,4,3.3,60,0.54,"High School","Unemployed","Single","No","Yes","Education","Yes",0
"7W4EUCQMDR",24,148872,50487,490,66,2,15.79,48,0.63,"Master's","Full-time","Divorced","Yes","Yes","Education","No",0
"5CCXN1RCVU",39,126488,130301,412,4,2,5.43,24,0.62,"Master's","Unemployed","Divorced","Yes","Yes","Auto","Yes",0
"88LLZLIWIT",53,103092,126659,509,20,1,2.8,48,0.71,"Bachelor's","Unemployed","Single","No","No","Business","No",0
"975VBCAEMQ",54,65217,132808,793,103,3,3.6,36,0.72,"PhD","Unemployed","Married","No","No","Auto","Yes",0
"KXX4Y2685F",42,46186,180291,712,70,1,20.93,60,0.72,"Bachelor's","Full-time","Divorced","No","No","Business","Yes",0
"AUWL2TQ6LH",21,98379,100277,832,93,3,23.32,24,0.25,"PhD","Full-time","Divorced","No","Yes","Business","No",0
"Q8EXNCCCW5",24,121028,220904,551,77,1,14.89,60,0.5,"Bachelor's","Unemployed","Divorced","No","Yes","Home","Yes",0
"WAZ4Q4NMDQ",58,85496,9514,441,7,4,8.37,36,0.71,"Master's","Part-time","Divorced","No","No","Other","Yes",0
"OX75H8G3OT",33,99115,33502,835,97,2,2.74,24,0.88,"Master's","Unemployed","Divorced","Yes","Yes","Auto","No",0
"HZC7LRXSJ6",64,126861,249122,792,36,1,8.87,60,0.52,"Bachelor's","Part-time","Single","No","Yes","Auto","No",0
"1NBGGJIYP7",47,20571,230996,591,68,2,6.9,48,0.59,"Bachelor's","Unemployed","Divorced","No","No","Education","Yes",0
"3W0D9QMQPX",60,49948,168771,776,86,2,6.09,48,0.56,"Master's","Full-time","Married","Yes","No","Education","Yes",0
"5N4PPMA66Y",57,51325,144870,599,21,3,10.25,24,0.56,"Bachelor's","Full-time","Married","Yes","Yes","Auto","No",0
"6U0E0U5T21",40,63023,50885,677,87,4,8.85,36,0.66,"High School","Self-employed","Divorced","Yes","No","Home","No",0
"H9A453PB6T",43,34129,191390,763,72,2,6.53,36,0.85,"PhD","Part-time","Divorced","Yes","Yes","Auto","Yes",0
"W34DAEC60F",52,134610,59786,600,61,2,19.44,24,0.71,"PhD","Full-time","Single","No","No","Other","No",0
"CDVQ503DPP",61,131824,98330,546,53,2,14.93,60,0.2,"Bachelor's","Self-employed","Married","No","Yes","Auto","No",0
"UZLA9AWJ95",20,88529,110734,492,75,2,3.12,36,0.88,"Master's","Part-time","Married","Yes","No","Business","Yes",0
"AUJGDAEGVZ",51,122004,72299,730,30,3,2.02,12,0.3,"PhD","Full-time","Married","No","Yes","Education","No",0
"510FY56D0L",48,141363,233346,780,94,3,8.46,12,0.35,"PhD","Unemployed","Divorced","No","No","Education","No",0
"7E2JUWNMPX",61,131351,16237,319,106,2,17.16,24,0.3,"Master's","Full-time","Married","Yes","Yes","Auto","Yes",0
"T8JP0H3NXB",53,102448,219950,560,10,2,22.58,60,0.77,"PhD","Self-employed","Divorced","No","No","Education","Yes",0
"BCQ4EJ46G9",69,28024,91210,478,0,4,7.66,12,0.54,"PhD","Part-time","Divorced","Yes","Yes","Other","Yes",0
"WI4VTO7C2M",66,126394,226101,380,81,1,12.36,12,0.12,"High School","Full-time","Single","No","No","Other","No",0
"XQVQMYP4MG",30,48973,172273,593,114,3,21.3,12,0.72,"Master's","Part-time","Single","No","Yes","Other","No",0
"UJOGJ2XD1T",56,129726,53622,453,13,2,17.97,24,0.36,"PhD","Part-time","Married","Yes","No","Auto","Yes",0
"XA58766NN9",63,21878,114883,308,40,1,13.05,12,0.72,"Master's","Full-time","Single","Yes","No","Auto","No",0
"1UOE9QMKO7",25,72503,78694,309,79,1,22.45,12,0.65,"Master's","Unemployed","Married","No","Yes","Auto","No",0
"FSEYYKPAX2",51,19913,245267,587,38,3,7.33,48,0.41,"Bachelor's","Full-time","Divorced","Yes","Yes","Education","No",0
"8CKBFABWTT",44,26628,58680,799,60,2,2.64,60,0.41,"Bachelor's","Part-time","Single","No","Yes","Home","Yes",0
"NVYIED2CUV",35,140849,136544,481,113,1,2.46,60,0.33,"Master's","Unemployed","Married","Yes","Yes","Education","No",0
"CGHH82M6Z6",40,132171,113108,818,11,3,24.68,36,0.79,"High School","Full-time","Single","Yes","No","Education","No",0
"ACAVU381H4",47,40052,206174,752,96,3,13.57,12,0.55,"Master's","Part-time","Divorced","No","Yes","Education","Yes",0
"M0OWEWCPTI",55,87384,240880,708,21,2,7.25,48,0.74,"Master's","Part-time","Married","Yes","Yes","Auto","No",0
"0PCHG8RNX5",68,94797,162008,684,74,4,24.86,48,0.59,"Bachelor's","Unemployed","Single","Yes","No","Business","Yes",0
"TUAHKW413L",41,25855,152069,496,61,3,3.46,60,0.11,"Master's","Self-employed","Divorced","Yes","Yes","Home","No",0
"8LDDPQBXFG",58,138519,242547,339,112,3,19.06,60,0.74,"Bachelor's","Full-time","Single","No","Yes","Auto","No",0
"76CNVIOK7W",60,29107,159746,441,39,2,22.79,60,0.27,"Bachelor's","Self-employed","Single","Yes","Yes","Education","Yes",0
"LRYP7PE1JB",53,67010,26933,708,82,2,8.41,12,0.29,"Master's","Unemployed","Single","No","No","Auto","No",0
"RDK9BKFL0V",37,145309,81618,516,81,3,12.1,24,0.7,"Master's","Part-time","Single","Yes","Yes","Business","Yes",0
"GNFB0TFR4P",68,94340,136040,561,68,3,20.28,36,0.85,"High School","Self-employed","Single","Yes","Yes","Other","No",0
"0TXUGIARBY",21,130820,206437,586,92,1,3.31,60,0.79,"High School","Unemployed","Married","Yes","Yes","Business","Yes",0
"VFUR8DQV3N",43,112030,94921,648,74,1,23.26,60,0.37,"Bachelor's","Part-time","Married","No","No","Business","Yes",0
"N63OHS88SA",35,25344,47187,441,68,2,23.53,24,0.48,"Bachelor's","Part-time","Married","No","Yes","Auto","No",0
"6TZM4JO966",41,38858,83708,670,112,1,8.74,60,0.74,"High School","Unemployed","Single","No","No","Education","Yes",0
"O8KYRFIDIG",46,132580,91367,798,108,1,13.71,60,0.88,"High School","Self-employed","Divorced","No","No","Business","No",0
"739H6SW6S9",63,136967,218739,474,59,2,23.08,60,0.46,"Master's","Full-time","Divorced","No","No","Auto","Yes",0
"2438THR31U",24,113005,67921,347,91,4,22.86,36,0.44,"Master's","Self-employed","Single","Yes","No","Education","Yes",0
"GO90PNXB5M",31,132551,61101,694,38,3,3.49,36,0.64,"High School","Unemployed","Divorced","Yes","No","Education","No",0
"OSQZ7IY224",26,120674,178632,367,102,4,19.16,36,0.81,"High School","Part-time","Married","Yes","Yes","Business","Yes",0
"UGFXLT6431",20,110556,83562,461,45,1,15.43,12,0.54,"Bachelor's","Part-time","Divorced","Yes","No","Business","Yes",0
"O513DYU4JE",67,56337,201744,730,83,4,23.68,48,0.51,"Bachelor's","Part-time","Divorced","No","No","Home","Yes",0
"TGDVCPY7PH",30,108622,26630,801,90,2,6.25,60,0.57,"High School","Full-time","Single","Yes","No","Auto","No",0
"NCTVTVX0IV",64,62681,237613,309,72,2,23.37,12,0.43,"Bachelor's","Self-employed","Single","No","Yes","Home","Yes",0
"765C9NFN0R",52,47815,227794,468,77,4,5.73,36,0.7,"Master's","Self-employed","Married","Yes","No","Education","No",0
"8NHT1DT6KM",55,115062,57448,801,45,4,19.05,60,0.72,"Bachelor's","Part-time","Single","No","Yes","Home","Yes",0
"RGHGJAT6EG",64,122748,29171,777,108,1,4.32,12,0.61,"PhD","Full-time","Single","Yes","Yes","Business","Yes",0
"6J84YUYEK8",56,36995,162164,525,46,4,12.06,24,0.72,"Master's","Self-employed","Divorced","No","No","Home","Yes",0
"N5KDSZFX7F",42,82997,127449,583,94,4,7.15,36,0.52,"Bachelor's","Unemployed","Divorced","No","Yes","Auto","Yes",0
"28KE1N1AKR",34,143045,160016,523,42,1,19.23,24,0.19,"PhD","Self-employed","Divorced","Yes","Yes","Business","No",0
"KRDHBTCZN6",27,90100,184634,555,87,2,10.42,60,0.37,"High School","Part-time","Single","No","No","Business","No",0
"LBJMNWH6KU",51,67894,170951,574,98,4,22.59,60,0.14,"Bachelor's","Self-employed","Single","Yes","No","Business","No",0
"BORQKR3B8R",58,115839,122516,719,31,4,20.36,36,0.49,"Master's","Unemployed","Divorced","Yes","No","Other","Yes",0
"9K94TXI9G2",28,109223,47845,476,111,3,18.96,24,0.62,"Master's","Self-employed","Divorced","No","Yes","Auto","Yes",0
"V7WATWMVYI",26,31694,124308,468,7,3,18.89,24,0.61,"Master's","Self-employed","Divorced","Yes","No","Auto","Yes",0
"JJIR04WPKA",50,15981,225422,709,78,2,19.1,48,0.17,"Master's","Unemployed","Single","Yes","No","Business","Yes",0
"7DVS91F4HQ",26,38245,140999,399,84,2,22.52,60,0.81,"PhD","Full-time","Married","Yes","Yes","Other","No",0
"OTGQPW4N4Q",37,76172,216569,693,111,4,23.02,24,0.71,"PhD","Full-time","Married","No","Yes","Business","Yes",0
"QMO8VE8XD7",46,147722,124025,563,45,3,6.92,12,0.41,"PhD","Part-time","Married","Yes","No","Business","No",0
"3T5HG986UN",37,143114,158997,417,114,2,10.24,48,0.82,"Bachelor's","Part-time","Divorced","Yes","No","Home","No",0
"A33W1EAOVA",51,146514,223500,782,34,3,18.44,48,0.15,"PhD","Full-time","Married","No","Yes","Education","Yes",0
"CLU4EWQ9G3",51,41779,109624,693,98,4,8.39,24,0.22,"Master's","Unemployed","Single","Yes","No","Education","Yes",0
"29KE7XPJJW",54,144881,186609,573,36,1,13.42,36,0.78,"Master's","Self-employed","Married","No","Yes","Home","No",0
"EDNOKTK6DD",30,123712,137010,577,30,3,20.73,48,0.83,"Master's","Unemployed","Single","No","No","Other","Yes",0
"QSBFTXIME8",43,124810,15507,447,72,1,19.68,12,0.6,"Master's","Full-time","Divorced","Yes","No","Education","No",0
"H7VIG5A58H",64,66934,229238,718,75,4,9.36,60,0.63,"Bachelor's","Full-time","Married","Yes","No","Education","Yes",0
"LKHTEGZIDN",42,37930,115002,491,5,1,2.58,60,0.52,"Master's","Part-time","Divorced","Yes","Yes","Home","Yes",0
"1UI04OI9QA",48,32441,157802,663,21,4,12.42,24,0.35,"High School","Self-employed","Divorced","No","No","Auto","Yes",0
"2KKRK83OYP",49,123109,87681,584,8,3,10.32,12,0.65,"Bachelor's","Full-time","Single","Yes","Yes","Auto","Yes",0
"1GBI7IP1ET",58,20686,9579,668,105,4,10.93,24,0.29,"PhD","Self-employed","Divorced","No","Yes","Education","No",0
"ZKX0DTAU31",27,141656,119586,536,61,1,10.18,24,0.26,"Master's","Unemployed","Divorced","No","Yes","Business","Yes",0
"G1AJE0YIUH",23,91912,66311,303,5,4,5.1,36,0.28,"Bachelor's","Full-time","Married","No","Yes","Business","Yes",0
"406SNUWMI4",54,52992,217552,556,115,3,6.1,60,0.58,"High School","Part-time","Single","No","Yes","Business","No",0
"4TSJRGWQDF",39,43174,228037,355,54,3,20.51,60,0.44,"High School","Full-time","Married","No","No","Home","No",0
